,,,,,,,,,,
2020,3,9/27/20,L,"Lions (+5)
at Cardinals (-5)","26
23",U 55,HF-L,Grass,"0-2
2-0","L2
W2"
2020,3,9/27/20,W,"Lions (+5)
at Cardinals (-5)","26
23",U 55,AD-W,Grass,"0-2
2-0","L2
W2"
2020,3,9/27/20,W,"Cowboys (+5½)
at Seahawks (-5½)","31
38",O 57,HF-W,Turf,"1-1
2-0","W1
W2"
2020,3,9/27/20,L,"Cowboys (+5½)
at Seahawks (-5½)","31
38",O 57,AD-L,Turf,"1-1
2-0","W1
W2"
2020,3,9/27/20,L,"Packers (+3½)
at Saints (-3½)","37
30",O 52,HF-L,Turf,"2-0
1-1","W2
L1"
2020,3,9/27/20,W,"Packers (+3½)
at Saints (-3½)","37
30",O 52,AD-W,Turf,"2-0
1-1","W2
L1"
2020,3,9/28/20,W,"Chiefs (+3½)
at Ravens (-3½)","34
20",P 54,AD-W,Grass,"2-0
2-0","W2
W2"
2020,3,9/28/20,L,"Chiefs (+3½)
at Ravens (-3½)","34
20",P 54,HF-L,Grass,"2-0
2-0","W2
W2"
2020,4,10/1/20,W,"Broncos (+1)
at Jets (-1)","37
28",O 42,AD-W,Turf,"0-3
0-3","L3
L3"
2020,4,10/1/20,L,"Broncos (+1)
at Jets (-1)","37
28",O 42,HF-L,Turf,"0-3
0-3","L3
L3"
2020,4,10/4/20,L,"Jaguars (+1)
at Bengals (-1)","25
33",O 50,AD-L,Turf,"1-2
0-2-1","L2
T1"
2020,4,10/4/20,W,"Jaguars (+1)
at Bengals (-1)","25
33",O 50,HF-W,Turf,"1-2
0-2-1","L2
T1"
2020,4,10/4/20,W,"Browns (+3½)
at Cowboys (-3½)","49
38",O 56,AD-W,Turf,"2-1
1-2","W2
L1"
2020,4,10/4/20,L,"Browns (+3½)
at Cowboys (-3½)","49
38",O 56,HF-L,Turf,"2-1
1-2","W2
L1"
2020,4,10/4/20,L,"Saints (-3)
at Lions (+3)","35
29",O 52,HD-L,Turf,"1-2
1-2","L2
W1"
