,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread,first_down_vs_first_down_allowed,first_down_allowed_vs_first_down,drives_with_score_vs_drives_against_with_score,drives_against_with_score_vs_drives_with_score,spread_to_rank_O_to_D,yards,is_favorite,target_spread_vs_points
637,51.5,-26,-24,-0.053329496148056384,1.1303325495465235,-29,83.4,0,11.5,0.9761904761904762,1.01994301994302,0.08890330953926022,0.965034965034965,2.260869565217391,4930,0,-8.439190131284445e-05
638,48.0,-9,-7,-0.022793982755457742,1.370648321867834,-14,86.7,0,5.5,1.1156462585034013,0.9629629629629629,0.24898236092265946,0.9044289044289044,1.6363636363636365,5666,0,-3.125728152580999e-05
639,47.5,-30,-28,-0.03454489686373752,1.2542124542124542,-27,77.4,0,10.0,1.0068027210884354,1.037037037037037,0.10149253731343284,0.951048951048951,3.0,4976,0,-8.589294303580018e-05
640,44.0,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,8.5,1.1938775510204083,0.8376068376068376,0.18832309043020193,0.6247086247086248,0.23529411764705882,6180,0,-4.3706068973318726e-05
641,47.5,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,-10.0,1.1938775510204083,0.8376068376068376,-0.16007462686567164,0.6247086247086248,-0.2,6180,1,5.141890467449262e-05
642,49.0,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,-7.5,1.1938775510204083,0.8376068376068376,-0.21343283582089553,0.6247086247086248,-0.26666666666666666,6180,1,3.8564178505869475e-05
643,48.0,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,-5.5,1.1938775510204083,0.8376068376068376,-0.291044776119403,0.6247086247086248,-0.36363636363636365,6180,1,2.8280397570970943e-05
644,51.5,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,-11.5,1.1938775510204083,0.8376068376068376,-0.1391953277092797,0.6247086247086248,-0.17391304347826086,6180,1,5.9131740375666516e-05
645,48.5,-2,0,0.08363636363636351,0.995850622406639,2,109.5,0,-9.5,1.1938775510204083,0.8376068376068376,-0.16849960722702279,0.6247086247086248,-0.21052631578947367,6180,1,4.884795944076799e-05
646,43.0,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,-3.0,1.1938775510204083,0.8376068376068376,-0.5335820895522388,0.6247086247086248,-0.6666666666666666,6180,1,1.5425671402347786e-05
647,47.0,-2,0,0.08363636363636351,0.995850622406639,2,109.5,1,-7.5,1.1938775510204083,0.8376068376068376,-0.21343283582089553,0.6247086247086248,-0.26666666666666666,6180,1,3.8564178505869475e-05
648,49.0,-10,-8,0.03532608695652173,1.103379098489123,-7,93.9,0,7.5,1.1428571428571428,0.8917378917378918,0.19154228855721392,0.8041958041958043,1.3333333333333333,5962,0,-4.262356571701362e-05
649,47.0,-16,-14,0.07291951508522465,1.151951496779083,-15,95.5,0,7.5,0.9455782312925171,0.9943019943019943,0.15273631840796018,0.8181818181818182,2.1333333333333333,5324,0,-4.685069620134555e-05
650,40.0,-2,-15,-0.019046854942233682,0.8043360433604336,3,83.9,1,-1.0,0.9119496855345912,0.918918918918919,-0.8583569405099151,0.7596899224806201,-2.0,5169,1,7.2187572187572185e-06
651,45.0,-1,-14,0.06639516505621622,0.8858613381774145,-2,82.6,0,-3.5,0.9937106918238994,0.8828828828828829,-0.2881424524484015,0.7260981912144703,-0.2857142857142857,5563,1,2.452904238618524e-05
652,38.0,-8,-21,-0.018287453457724867,0.9059454191033142,-4,73.3,1,-4.0,0.9591194968553459,0.8168168168168168,-0.22237960339943344,0.8191214470284237,-2.0,5035,1,3.4463744141163496e-05
653,47.5,-5,-18,-0.027755591054313026,0.9246031746031744,-18,79.5,0,-2.0,1.009433962264151,0.9159159159159159,-0.4447592067988669,1.015503875968992,-2.5,5359,1,1.5118529269472667e-05
654,46.0,7,-6,0.10261435718752776,0.9428263214670982,0,93.2,1,-3.5,0.9591194968553459,1.027027027027027,-0.30028328611898025,0.8242894056847544,2.0,5488,1,2.1628435831520664e-05
655,50.5,18,5,0.15506260403850325,0.9581958195819582,-24,102.5,0,-3.0,1.2421383647798743,1.06006006006006,-0.43342776203966005,1.1705426356589146,6.0,6816,1,1.5376414630145972e-05
656,47.0,6,-7,0.0046881049167633035,1.0210084033613445,-9,93.7,0,1.5,1.0125786163522013,0.972972972972973,0.6874409820585458,0.9043927648578811,-4.0,5728,0,-9.463961235614779e-06
657,50.5,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,1,3.0,1.0471698113207548,0.954954954954955,0.36543909348441933,0.9121447028423771,-4.333333333333333,5973,0,-1.733542899408284e-05
658,47.0,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,1,-1.5,1.0471698113207548,0.954954954954955,-0.7308781869688387,0.9121447028423771,8.666666666666666,5973,1,8.66771449704142e-06
659,45.0,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,1,3.5,1.0471698113207548,0.954954954954955,0.31323350870093086,0.9121447028423771,-3.7142857142857144,5973,0,-2.0224667159763312e-05
660,47.5,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,1,2.0,1.0471698113207548,0.954954954954955,0.548158640226629,0.9121447028423771,-6.5,5973,0,-1.1556952662721895e-05
661,48.0,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,1,1.0,1.0471698113207548,0.954954954954955,1.096317280453258,0.9121447028423771,-13.0,5973,0,-5.7784763313609475e-06
662,46.0,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,0,3.5,1.0471698113207548,0.954954954954955,0.31323350870093086,0.9121447028423771,-3.7142857142857144,5973,0,-2.0224667159763312e-05
663,49.5,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,1,-2.5,1.0471698113207548,0.954954954954955,-0.4385269121813032,0.9121447028423771,5.2,5973,1,1.4446190828402368e-05
664,40.0,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,0,1.0,1.0471698113207548,0.954954954954955,1.096317280453258,0.9121447028423771,-13.0,5973,0,-5.7784763313609475e-06
665,38.0,13,0,0.04885721885742345,0.9841269841269842,-13,95.3,0,4.0,1.0471698113207548,0.954954954954955,0.2740793201133145,0.9121447028423771,-3.25,5973,0,-2.311390532544379e-05
666,49.5,11,-2,-0.0075220773759461235,0.8431044109436071,-22,87.6,0,2.5,1.069182389937107,0.987987987987988,0.4317280453257791,1.0284237726098189,-4.4,5708,0,-1.4657598499061914e-05
667,48.0,1,-12,0.013033800320702005,0.7927397596271768,-8,87.0,0,-1.0,1.069182389937107,0.978978978978979,-0.9178470254957507,0.9276485788113694,1.0,5542,1,6.790525858322469e-06
668,41.5,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,1,3.5,0.9477124183006536,1.0551724137931036,0.29446064139941697,0.9702970297029703,5.142857142857143,5169,0,-3.1563094626157695e-05
669,42.5,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,1,-3.0,0.9477124183006536,1.0551724137931036,-0.34353741496598644,0.9702970297029703,-6.0,5169,1,2.705408110813516e-05
670,44.0,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,0,-3.0,0.9477124183006536,1.0551724137931036,-0.34353741496598644,0.9702970297029703,-6.0,5169,1,2.705408110813516e-05
671,44.5,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,0,1.0,0.9477124183006536,1.0551724137931036,1.0306122448979593,0.9702970297029703,18.0,5169,0,-9.018027036045055e-06
672,50.0,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,1,3.0,0.9477124183006536,1.0551724137931036,0.34353741496598644,0.9702970297029703,6.0,5169,0,-2.705408110813516e-05
673,38.5,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,1,-3.5,0.9477124183006536,1.0551724137931036,-0.29446064139941697,0.9702970297029703,-5.142857142857143,5169,1,3.1563094626157695e-05
674,44.0,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,0,2.0,0.9477124183006536,1.0551724137931036,0.5153061224489797,0.9702970297029703,9.0,5169,0,-1.803605407209011e-05
675,38.0,-18,0,0.07285861713106279,0.8417470221213841,18,83.9,0,3.5,0.9477124183006536,1.0551724137931036,0.29446064139941697,0.9702970297029703,5.142857142857143,5169,0,-3.1563094626157695e-05
676,38.5,-21,-3,0.06333395978199596,0.967607973421927,-3,79.5,0,3.5,1.0490196078431373,1.0517241379310345,0.30515063168124396,1.2970297029702968,6.0,5359,0,-3.3051919844372674e-05
677,38.0,-9,9,0.2059182647417941,0.9866787085120796,15,93.2,1,-3.5,0.9967320261437909,1.1793103448275861,-0.3605442176870749,1.0528052805280528,-2.5714285714285716,5488,1,2.7019307224962752e-05
678,50.0,2,20,0.2632803863385116,1.0027630670043748,-9,102.5,0,-3.0,1.2908496732026145,1.217241379310345,-0.5204081632653061,1.4950495049504948,0.6666666666666666,6816,1,1.920897443285503e-05
679,44.0,-10,8,0.09881730469965744,1.0684971663083838,6,93.7,1,-2.0,1.0522875816993464,1.1172413793103448,-0.6190476190476191,1.155115511551155,-5.0,5728,1,1.5763795291354346e-05
680,44.5,-3,15,0.14712462166074491,1.0299003322259137,2,95.3,1,-1.0,1.088235294117647,1.096551724137931,-1.3163265306122451,1.1650165016501648,-3.0,5973,1,7.218757218757219e-06
681,44.0,-5,13,0.08546315077755251,0.8823185695921468,-7,87.6,1,3.0,1.1111111111111112,1.1344827586206896,0.43197278911564635,1.3135313531353134,1.6666666666666667,5708,0,-2.1973192704900022e-05
682,41.5,-20,-2,0.1663009786507852,0.9224110960475546,14,91.8,0,-3.5,1.1143790849673203,1.1275862068965516,-0.347910592808552,1.1452145214521452,-5.714285714285714,5711,1,3.234003234003234e-05
683,42.5,-15,3,0.10794490806703294,0.8296113763540223,7,87.0,0,3.0,1.1111111111111112,1.1241379310344828,0.3673469387755102,1.1848184818481848,5.0,5542,0,-2.5449177991550873e-05
684,49.5,9,13,-0.06369500629009384,0.9865573023467759,5,83.5,1,-7.0,1.1288343558282208,0.861764705882353,-0.1392757660167131,1.0030864197530864,1.2857142857142858,5868,1,4.7306247127835e-05
685,47.0,14,18,0.0998878388313773,1.040811919671777,-8,116.8,0,-2.5,1.1625766871165644,1.0529411764705883,-0.5860724233983288,1.2098765432098766,5.6,6653,1,1.3078049801213642e-05
686,47.5,10,14,0.06264282432682378,1.0912734560029151,14,103.0,0,-7.0,1.098159509202454,0.9705882352941176,-0.17469160366096298,1.0833333333333335,1.4285714285714286,6027,1,4.6969147979655646e-05
687,45.0,2,6,0.05572621422765511,0.9642541924095324,12,93.2,0,-7.0,0.9355828220858896,1.0058823529411764,-0.1476323119777159,0.9845679012345679,0.2857142857142857,5488,1,5.083293393170959e-05
688,53.0,13,17,0.10594412471459468,0.9799729972997301,-12,102.5,1,-3.0,1.2116564417177915,1.0382352941176471,-0.42618384401114207,1.3981481481481481,4.333333333333333,6816,1,1.8069459000397528e-05
689,45.0,-12,-8,-0.07689418172640683,1.0018856689162363,-13,83.4,0,-1.0,0.8803680981595092,1.0529411764705883,-0.7632311977715878,1.2777777777777777,-12.0,4930,1,9.141937725120218e-06
690,46.5,0,4,-0.14165058532665165,0.9100943206903472,-7,75.1,0,-6.0,0.9754601226993865,0.9676470588235294,-0.16109563602599816,1.117283950617284,-0.0,5499,1,4.593266271645768e-05
691,49.0,6,10,-0.049726721653582384,0.8622658748286889,-10,87.6,0,-3.5,1.0429447852760736,0.9676470588235294,-0.3032232391563868,1.228395061728395,1.7142857142857142,5708,1,2.411464792614028e-05
692,47.0,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,1,2.5,1.0429447852760736,0.9588235294117647,0.36100278551532033,1.1080246913580247,1.6,5542,0,-1.9949567493376745e-05
693,49.5,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,0,7.0,1.0429447852760736,0.9588235294117647,0.12892956625547156,1.1080246913580247,0.5714285714285714,5542,0,-5.585878898145489e-05
694,46.5,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,1,6.0,1.0429447852760736,0.9588235294117647,0.15041782729805014,1.1080246913580247,0.6666666666666666,5542,0,-4.787896198410418e-05
695,45.0,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,1,1.0,1.0429447852760736,0.9588235294117647,0.9025069637883009,1.1080246913580247,4.0,5542,0,-7.979826997350698e-06
696,45.0,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,1,7.0,1.0429447852760736,0.9588235294117647,0.12892956625547156,1.1080246913580247,0.5714285714285714,5542,0,-5.585878898145489e-05
697,49.0,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,1,3.5,1.0429447852760736,0.9588235294117647,0.2578591325109431,1.1080246913580247,1.1428571428571428,5542,0,-2.7929394490727445e-05
698,47.5,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,1,7.0,1.0429447852760736,0.9588235294117647,0.12892956625547156,1.1080246913580247,0.5714285714285714,5542,0,-5.585878898145489e-05
699,53.0,-4,0,-0.030044972727182206,0.8107565723459763,4,87.0,0,3.0,1.0429447852760736,0.9588235294117647,0.3008356545961003,1.1080246913580247,1.3333333333333333,5542,0,-2.393948099205209e-05
700,43.5,17,26,-0.08715415990957798,1.11303900777585,18,83.5,0,-10.0,1.1323076923076922,1.1959183673469387,-0.11182108626198081,1.4908256880733946,1.7,5868,1,0.0001068010936431989
701,45.0,21,30,0.07823465686967168,1.1056105610561056,1,102.5,1,-8.0,1.2153846153846153,1.4408163265306122,-0.1833067092651757,2.0779816513761467,2.625,6816,1,7.614986293024673e-05
702,38.5,-7,2,-0.12937950937950948,1.1053858422279474,4,67.6,0,1.0,0.8953846153846153,1.2979591836734694,0.9488817891373802,1.7293577981651378,7.0,5268,0,-1.6233766233766234e-05
703,39.5,5,14,-0.0006998684247362388,1.0122796971432206,29,93.4,1,-15.0,0.963076923076923,1.2530612244897958,-0.0794462193823216,1.298165137614679,0.3333333333333333,5715,1,0.00018916464891041162
704,43.5,-4,5,-0.10002262955419794,1.1303325495465235,0,83.4,1,2.5,0.8830769230769231,1.4612244897959183,0.35015974440894565,1.8990825688073394,1.6,4930,0,-3.6118816458622284e-05
705,44.0,3,12,0.00571856127411685,0.9597069597069596,19,93.3,1,-2.5,1.0123076923076924,1.3591836734693878,-0.523961661341853,1.8073394495412842,1.2,5421,1,3.2256399669694466e-05
706,43.5,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,0,-2.5,0.7538461538461538,1.3265306122448979,-0.27859424920127795,1.4357798165137614,-3.6,4203,1,4.982461734693878e-05
707,40.5,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,1,3.5,0.7538461538461538,1.3265306122448979,0.19899589228662712,1.4357798165137614,2.5714285714285716,4203,0,-6.975446428571428e-05
708,43.5,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,1,10.0,0.7538461538461538,1.3265306122448979,0.06964856230031949,1.4357798165137614,0.9,4203,0,-0.0001992984693877551
709,44.0,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,0,2.5,0.7538461538461538,1.3265306122448979,0.27859424920127795,1.4357798165137614,3.6,4203,0,-4.982461734693878e-05
710,38.5,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,1,-1.0,0.7538461538461538,1.3265306122448979,-0.6964856230031949,1.4357798165137614,-9.0,4203,1,1.992984693877551e-05
711,45.0,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,0,8.0,0.7538461538461538,1.3265306122448979,0.08706070287539937,1.4357798165137614,1.125,4203,0,-0.00015943877551020407
712,45.0,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,0,13.5,0.7538461538461538,1.3265306122448979,0.05159152762986629,1.4357798165137614,0.6666666666666666,4203,0,-0.0002690529336734694
713,39.5,-9,0,-0.10376687988628286,0.856068376068376,9,69.5,0,15.0,0.7538461538461538,1.3265306122448979,0.046432374866879664,1.4357798165137614,0.6,4203,0,-0.00029894770408163266
714,45.0,20,29,0.030187590187590093,0.995850622406639,31,109.5,1,-13.5,1.08,1.2,-0.10152644657436989,1.2293577981651376,1.4814814814814814,6180,1,0.00013666180758017493
715,40.5,4,13,-0.05434722908771361,0.9146997226467424,17,87.0,0,-3.5,1.0461538461538462,1.3306122448979592,-0.29575536284801457,1.6467889908256879,1.1428571428571428,5542,1,4.413841807909605e-05
716,45.5,22,24,-0.06882076355492905,1.1732032784664364,16,83.5,1,-7.0,1.1572327044025157,1.006872852233677,-0.1326259946949602,1.0942760942760943,3.142857142857143,5868,1,6.089604175728578e-05
717,44.5,15,17,0.04994669115706585,1.146680661243768,23,93.2,1,-3.0,0.9591194968553459,1.175257731958763,-0.3280282935455349,1.074074074074074,5.0,5488,1,2.8043935498948352e-05
718,40.5,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,1,-0.0,0.9150943396226415,1.092783505154639,1.0,1.2693602693602695,-2.0,5268,0,0.0
719,44.5,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,0,3.0,0.9150943396226415,1.092783505154639,0.2625994694960212,1.2693602693602695,0.6666666666666666,5268,0,-3.9669421487603306e-05
720,50.0,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,0,10.0,0.9150943396226415,1.092783505154639,0.07877984084880636,1.2693602693602695,0.2,5268,0,-0.0001322314049586777
721,45.5,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,0,7.0,0.9150943396226415,1.092783505154639,0.11254262978400909,1.2693602693602695,0.2857142857142857,5268,0,-9.256198347107438e-05
722,45.5,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,1,-2.5,0.9150943396226415,1.092783505154639,-0.31511936339522545,1.2693602693602695,-0.8,5268,1,3.305785123966942e-05
723,45.0,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,0,3.5,0.9150943396226415,1.092783505154639,0.22508525956801817,1.2693602693602695,0.5714285714285714,5268,0,-4.628099173553719e-05
724,43.0,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,1,3.0,0.9150943396226415,1.092783505154639,0.2625994694960212,1.2693602693602695,0.6666666666666666,5268,0,-3.9669421487603306e-05
725,45.0,-2,0,-0.1118941577154834,1.1651364282943228,2,67.6,0,17.0,0.9150943396226415,1.092783505154639,0.046341082852239035,1.2693602693602695,0.11764705882352941,5268,0,-0.00022479338842975208
726,43.0,1,3,-0.08194768073155423,1.191431606278768,-2,83.4,0,-3.0,0.9025157232704403,1.2302405498281788,-0.24226348364279396,1.393939393939394,0.3333333333333333,4930,1,3.53045013239188e-05
727,40.5,18,20,-0.05233526672260125,1.4447374203471763,13,86.7,0,-0.0,1.0314465408805031,1.161512027491409,1.0,1.3063973063973062,18.0,5666,0,0.0
728,45.5,-3,-1,-0.0637309465359418,1.322007722007722,0,77.4,0,2.5,0.9308176100628931,1.2508591065292096,0.2885941644562334,1.3737373737373737,1.2,4976,0,-3.4435261707988984e-05
729,45.0,25,27,0.05087765260675914,1.0496803857799708,29,109.5,1,-17.0,1.1037735849056605,1.0103092783505154,-0.06693711967545637,0.9023569023569024,1.4705882352941178,6180,1,0.00014017728303442588
730,50.0,17,19,0.0040278126994566215,1.1630212119209675,20,93.9,1,-10.0,1.0566037735849056,1.0756013745704467,-0.10212201591511935,1.1616161616161615,1.7,5962,1,9.11369332421964e-05
731,45.0,11,13,0.04048477818256524,1.214219145253628,12,95.5,1,-3.5,0.8742138364779874,1.1993127147766323,-0.23266388783630162,1.1818181818181819,3.142857142857143,5324,1,3.5061357375406966e-05
732,43.0,-3,12,-0.03813848643289408,1.2767212148017104,4,83.5,0,-2.5,1.1986970684039089,0.9361022364217252,-0.4946996466431095,0.871313672922252,-1.2,5868,1,1.689508825994107e-05
733,51.0,2,17,0.12990936555891253,1.3469330725164177,-9,116.8,1,-6.5,1.234527687296417,1.1437699680511182,-0.2859472682794238,1.0509383378016088,0.3076923076923077,6653,1,3.400292948315547e-05
734,50.0,1,16,0.13613095825078214,1.2682003494467091,-13,102.5,1,1.0,1.286644951140065,1.1277955271565496,1.6219081272084805,1.2144772117962466,-1.0,6816,0,-6.023153000132509e-06
735,40.0,-27,-12,-0.08263114528975557,1.2679425837320577,-10,67.6,0,1.0,0.9478827361563518,1.0159744408945688,1.0494699646643109,1.0107238605898126,27.0,5268,0,-1.027221366204417e-05
736,38.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,0,-5.5,1.019543973941368,0.9808306709265175,-0.23964021843880498,0.7587131367292226,-2.727272727272727,5715,1,4.388904848542884e-05
737,40.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,1,-1.0,1.019543973941368,0.9808306709265175,-1.3180212014134274,0.7587131367292226,-15.0,5715,1,7.979826997350698e-06
738,43.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,1,2.5,1.019543973941368,0.9808306709265175,0.527208480565371,0.7587131367292226,6.0,5715,0,-1.9949567493376745e-05
739,50.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,0,-1.0,1.019543973941368,0.9808306709265175,-1.3180212014134274,0.7587131367292226,-15.0,5715,1,7.979826997350698e-06
740,49.5,-15,0,0.052958007640787175,1.161144358487812,15,93.4,1,7.5,1.019543973941368,0.9808306709265175,0.17573616018845697,0.7587131367292226,2.0,5715,0,-5.9848702480130225e-05
741,46.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,0,-5.5,1.019543973941368,0.9808306709265175,-0.23964021843880498,0.7587131367292226,-2.727272727272727,5715,1,4.388904848542884e-05
742,47.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,0,-3.0,1.019543973941368,0.9808306709265175,-0.4393404004711425,0.7587131367292226,-5.0,5715,1,2.393948099205209e-05
743,45.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,0,-11.5,1.019543973941368,0.9808306709265175,-0.11461053925334151,0.7587131367292226,-1.3043478260869565,5715,1,9.176801046953302e-05
744,51.0,-15,0,0.052958007640787175,1.161144358487812,15,93.4,0,6.5,1.019543973941368,0.9808306709265175,0.20277249252514268,0.7587131367292226,2.3076923076923075,5715,0,-5.186887548277953e-05
745,45.0,-24,-9,-0.05169793442078252,1.2965579244798358,-14,83.4,1,11.5,0.9348534201954397,1.1437699680511182,0.08419111998770931,1.1099195710455765,2.0869565217391304,4930,0,-0.0001051322838388825
746,38.0,-29,-14,-0.05564323398115156,0.9819607843137256,-5,69.5,1,5.5,0.7980456026058632,1.038338658146965,0.14005782203662062,0.8391420911528151,5.2727272727272725,4203,0,-6.936037126715092e-05
747,49.5,0,15,0.08550398242241153,1.1422992433487915,17,109.5,0,-7.5,1.1433224755700326,0.939297124600639,-0.20212014134275616,0.7184986595174263,-0.0,6180,1,4.804181559629502e-05
748,47.0,-1,14,0.05453172205438084,1.337684806542938,-3,102.3,1,3.0,1.1368078175895766,1.0511182108626198,0.5159010600706714,1.0991957104557641,0.3333333333333333,5900,0,-1.9617074701820463e-05
749,46.0,-16,-1,-0.00356997250650748,1.0492143877418518,3,87.0,1,5.5,1.1074918566775245,1.0415335463258786,0.20815933183424348,0.9624664879356569,2.909090909090909,5542,0,-4.388904848542884e-05
750,47.0,26,21,-0.040713997269388284,0.9043441938178779,13,83.5,0,-14.0,1.0279329608938548,1.0209059233449478,-0.06038647342995169,1.186131386861314,1.8571428571428572,5868,1,0.0001083910128365928
751,51.5,31,26,0.12688388447436316,0.9540775930324624,0,116.8,1,-13.5,1.058659217877095,1.2473867595818815,-0.0941134371086062,1.4306569343065696,2.2962962962962963,6653,1,8.090614886731392e-05
752,41.5,14,9,0.05013857394809773,0.8224772539288668,24,93.4,1,-10.5,0.8743016759776536,1.0696864111498259,-0.08580630319760754,1.0328467153284673,1.3333333333333333,5715,1,9.599034611376228e-05
753,44.0,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,0,12.5,0.8016759776536313,1.2473867595818815,0.05294685990338164,1.510948905109489,-0.4,4930,0,-0.00013091609849079922
754,41.5,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,0,10.5,0.8016759776536313,1.2473867595818815,0.06303197607545433,1.510948905109489,-0.47619047619047616,4930,0,-0.00010996952273227133
755,44.0,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,0,7.5,0.8016759776536313,1.2473867595818815,0.08824476650563606,1.510948905109489,-0.6666666666666666,4930,0,-7.854965909447952e-05
756,47.0,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,1,14.0,0.8016759776536313,1.2473867595818815,0.047273982056590745,1.510948905109489,-0.35714285714285715,4930,0,-0.00014662603030969514
757,45.0,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,0,7.0,0.8016759776536313,1.2473867595818815,0.09454796411318149,1.510948905109489,-0.7142857142857143,4930,0,-7.331301515484757e-05
758,44.0,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,0,-1.0,0.8016759776536313,1.2473867595818815,-0.6618357487922705,1.510948905109489,5.0,4930,1,1.0473287879263938e-05
759,51.5,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,0,13.5,0.8016759776536313,1.2473867595818815,0.049024870280908926,1.510948905109489,-0.37037037037037035,4930,0,-0.00014138938637006315
760,39.5,5,0,-0.05423713805011954,0.9183951965065504,-5,83.4,1,6.0,0.8016759776536313,1.2473867595818815,0.11030595813204508,1.510948905109489,-0.8333333333333334,4930,0,-6.283972727558361e-05
761,44.0,22,17,-0.023730901276305727,1.1136517615176154,10,86.7,1,-7.5,0.9162011173184358,1.1777003484320558,-0.11819645732689212,1.416058394160584,2.933333333333333,5666,1,6.083169087767963e-05
762,44.0,17,12,-0.12058294628377253,0.8342531272994849,1,75.1,1,-12.5,0.888268156424581,1.146341463414634,-0.06705314009661836,1.321167883211679,1.36,5499,1,0.00010962892800449039
763,39.5,0,-5,-0.05817187355149711,0.6955555555555556,4,69.5,0,-6.0,0.6843575418994413,1.132404181184669,-0.08776167471819646,1.1423357664233578,-0.0,4203,1,8.668515950069347e-05
764,44.0,3,-2,0.004383382037578265,0.9512061403508772,3,81.8,1,1.0,0.9050279329608939,1.1219512195121952,0.6594202898550725,1.5328467153284673,-3.0,5704,0,-1.1599447866281566e-05
765,45.0,15,10,0.07189082906884403,0.9359605911330048,9,95.5,0,-7.0,0.776536312849162,1.21602787456446,-0.1059351276742581,1.281021897810219,2.142857142857143,5324,1,6.240694678470496e-05
766,48.5,13,6,-0.09765921872625027,0.96463380673907,-2,83.5,1,-2.5,1.0,0.8492753623188406,-0.36363636363636365,0.7488479262672811,5.2,5868,1,1.510318495964429e-05
767,44.5,-2,-9,-0.01599098841966251,0.8858613381774145,3,82.6,0,-4.0,0.8586956521739131,0.8521739130434782,-0.2311688311688312,0.6474654377880185,-0.5,5563,1,2.9449009040845775e-05
768,53.5,14,7,0.02409574098148415,1.0670229347584057,7,103.0,0,-6.0,0.9728260869565217,0.9565217391304348,-0.19004329004329004,0.8087557603686637,2.3333333333333335,6027,1,3.598934715324264e-05
769,48.5,3,-4,-0.05033455955669264,0.9198376458650432,0,79.2,0,2.5,0.904891304347826,0.8695652173913043,0.39064935064935064,0.7811059907834101,-1.2,5398,0,-1.7201992678831917e-05
770,47.0,7,0,0.020493041986471283,0.9944297859865142,-7,97.4,1,3.5,0.9375,1.0666666666666667,0.3220779220779221,0.8870967741935484,-2.0,6454,0,-2.2319151107029895e-05
771,44.5,7,0,0.020493041986471283,0.9944297859865142,-7,97.4,1,4.0,0.9375,1.0666666666666667,0.2818181818181818,0.8870967741935484,-1.75,6454,0,-2.5507601265177026e-05
772,50.0,7,0,0.020493041986471283,0.9944297859865142,-7,97.4,0,-1.0,0.9375,1.0666666666666667,-1.1272727272727272,0.8870967741935484,7.0,6454,1,6.3769003162942565e-06
